warm-start from previous mshoot best
warm-start from previous fourbar best
x0(1라운드 승자): CL 36.9% | 점프창 404.4 | s2s 1192.8 | 0604 151.9
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
warm-start from previous mshoot best
warm-start from previous fourbar best
BEST r0 nev=1715 J=0.9699 stiff=1.2 ref=1.82 fv_hip=0.198 fc_hip=0.058 fv_knee=0.0469 fc_knee=0.0616 solref=0.0058 imp0=0.469 arm_knee=0.00522 M_c=0.851 I_th=0.551 I_ca=1.41 dz_th=0.0281 dz_ca=0.12 tm=0.00041 c_qs=0.00504 v0=23.9 o1_429=0.134 o2_429=-0.0876 [13.8m]
BEST r0 nev=1760 J=0.9698 stiff=1.21 ref=1.83 fv_hip=0.167 fc_hip=0.0595 fv_knee=0.0543 fc_knee=0.0534 solref=0.00557 imp0=0.454 arm_knee=0.00572 M_c=0.822 I_th=0.551 I_ca=1.43 dz_th=0.0326 dz_ca=0.118 tm=0.000862 c_qs=0.000337 v0=24.4 o1_429=0.119 o2_429=-0.0826 [14.2m]
BEST r0 nev=1795 J=0.9696 stiff=1.21 ref=1.83 fv_hip=0.167 fc_hip=0.0537 fv_knee=0.0564 fc_knee=0.0568 solref=0.00498 imp0=0.435 arm_knee=0.0054 M_c=0.827 I_th=0.558 I_ca=1.43 dz_th=0.0359 dz_ca=0.119 tm=0.00106 c_qs=0.00103 v0=23.4 o1_429=0.114 o2_429=-0.0833 [14.5m]
BEST r0 nev=1805 J=0.9694 stiff=1.2 ref=1.85 fv_hip=0.157 fc_hip=0.0552 fv_knee=0.0574 fc_knee=0.0565 solref=0.0057 imp0=0.459 arm_knee=0.0054 M_c=0.832 I_th=0.562 I_ca=1.42 dz_th=0.0307 dz_ca=0.12 tm=0.000944 c_qs=0.00126 v0=25.2 o1_429=0.122 o2_429=-0.0865 [14.5m]
BEST r0 nev=1823 J=0.9693 stiff=1.2 ref=1.86 fv_hip=0.167 fc_hip=0.0502 fv_knee=0.0531 fc_knee=0.0534 solref=0.00579 imp0=0.458 arm_knee=0.00532 M_c=0.831 I_th=0.556 I_ca=1.42 dz_th=0.0389 dz_ca=0.119 tm=0.000962 c_qs=0.000744 v0=25.4 o1_429=0.118 o2_429=-0.0902 [14.7m]
BEST r0 nev=1850 J=0.9688 stiff=1.18 ref=1.82 fv_hip=0.174 fc_hip=0.0489 fv_knee=0.0536 fc_knee=0.0544 solref=0.0055 imp0=0.454 arm_knee=0.00528 M_c=0.83 I_th=0.566 I_ca=1.41 dz_th=0.04 dz_ca=0.119 tm=0.000865 c_qs=0.00195 v0=24.6 o1_429=0.121 o2_429=-0.0881 [15.0m]
BEST r0 nev=1937 J=0.9688 stiff=1.19 ref=1.87 fv_hip=0.194 fc_hip=0.0452 fv_knee=0.0516 fc_knee=0.0552 solref=0.0054 imp0=0.451 arm_knee=0.00521 M_c=0.834 I_th=0.554 I_ca=1.43 dz_th=0.0414 dz_ca=0.12 tm=0.00103 c_qs=0.00318 v0=25.7 o1_429=0.123 o2_429=-0.0871 [15.7m]
BEST r0 nev=2052 J=0.9686 stiff=1.19 ref=1.89 fv_hip=0.186 fc_hip=0.0427 fv_knee=0.052 fc_knee=0.0534 solref=0.00536 imp0=0.451 arm_knee=0.00548 M_c=0.814 I_th=0.552 I_ca=1.42 dz_th=0.038 dz_ca=0.119 tm=0.000962 c_qs=0.00392 v0=27.3 o1_429=0.123 o2_429=-0.0918 [16.6m]
BEST r0 nev=2075 J=0.9685 stiff=1.19 ref=1.87 fv_hip=0.175 fc_hip=0.0529 fv_knee=0.0537 fc_knee=0.0483 solref=0.00565 imp0=0.462 arm_knee=0.00521 M_c=0.822 I_th=0.562 I_ca=1.44 dz_th=0.0355 dz_ca=0.12 tm=0.000983 c_qs=0.00366 v0=28.1 o1_429=0.128 o2_429=-0.0917 [16.8m]
BEST r0 nev=2188 J=0.9685 stiff=1.19 ref=1.85 fv_hip=0.193 fc_hip=0.0537 fv_knee=0.0524 fc_knee=0.0526 solref=0.00574 imp0=0.459 arm_knee=0.00533 M_c=0.824 I_th=0.552 I_ca=1.44 dz_th=0.0357 dz_ca=0.12 tm=0.00096 c_qs=0.00444 v0=28.4 o1_429=0.128 o2_429=-0.0947 [17.7m]
